$ Get data for 1159:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:52:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1159          Gold Axe Camp
WA1159      1114  20     25.00
WA1159      1114  21     26.00
WA1159      1114  22     24.00
WA1159      1114  23     23.00
WA1159      1114  24     24.00
WA1159      1114  25     25.00
WA1159      1114  26     26.00
WA1159      1114  27     34.00
WA1159      1114  28     12.00
WA1159      1114  29     -7.00
WA1159      1114  30     -5.00
WA1159      1214   1      8.00
WA1159      1214   2     14.00
WA1159      1214   3     17.00
WA1159      1214   4     23.00
WA1159      1214   5     26.00
WA1159      1214   6     29.00
WA1159      1214   7     30.00
WA1159      1214   8     31.00
WA1159      1214   9     34.00
WA1159      1214  10     35.00
WA1159      1214  11     32.00
WA1159      1214  12     29.00
WA1159      1214  13     25.00
WA1159      1214  14     23.00
WA1159      1214  15     23.00
WA1159      1214  16     23.00
WA1159      1214  17     25.00
WA1159      1214  18     28.00
WA1159      1214  19     26.00
WA1159      1214  20     26.00
WA1159      1214  21     27.00
WA1159      1214  22     24.00
WA1159      1214  23     27.00
WA1159      1214  24     19.00
WA1159      1214  25     19.00
WA1159      1214  26     20.00
WA1159      1214  27     21.00
WA1159      1214  28     19.00
WA1159      1214  29      4.00
WA1159      1214  30      0.00
WA1159      1214  31     11.00
WA1159      0115   1     13.00
WA1159      0115   2     11.00
WA1159      0115   3     19.00
WA1159      0115   4     19.00
WA1159      0115   5     20.00
WA1159      0115   6     35.00
WA1159      0115   7     35.00
WA1159      0115   8     28.00
WA1159      0115   9     25.00
WA1159      0115  10     23.00
WA1159      0115  11     23.00
WA1159      0115  12     23.00
WA1159      0115  13     16.00
WA1159      0115  14     14.00
WA1159      0115  15     13.00
WA1159      0115  16     23.00
WA1159      0115  17     24.00
WA1159      0115  18     26.00
WA1159      0115  19     23.00
WA1159      0115  20     23.00
WA1159      0115  21     24.00
WA1159      0115  22     24.00
WA1159      0115  23     24.00
WA1159      0115  24     30.00
WA1159      0115  25     36.00
WA1159      0115  26     40.00
WA1159      0115  27     31.00
WA1159      0115  28     28.00
WA1159      0115  29     30.00
WA1159      0115  30     30.00
WA1159      0115  31     24.00
WA1159      0215   1     23.00
WA1159      0215   2     21.00
WA1159      0215   3     26.00
WA1159      0215   4     28.00
WA1159      0215   5     29.00
WA1159      0215   6     36.00
WA1159      0215   7     34.00
WA1159      0215   8     33.00
WA1159      0215   9     34.00
WA1159      0215  10     35.00
WA1159      0215  11     34.00
WA1159      0215  12     35.00
WA1159      0215  13     37.00
WA1159      0215  14     30.00
WA1159      0215  15     26.00
WA1159      0215  16     25.00
WA1159      0215  17     26.00
WA1159      0215  18     30.00
WA1159      0215  19     29.00
WA1159      0215  20     26.00
WA1159      0215  21     24.00
WA1159      0215  22     21.00
WA1159      0215  23     26.00
WA1159      0215  24     29.00
WA1159      0215  25     26.00
WA1159      0215  26     28.00
WA1159      0215  27     22.00
WA1159      0215  28     17.00
WA1159      0315   1     22.00
WA1159      0315   2     16.00
WA1159      0315   3     11.00
WA1159      0315   4     18.00
WA1159      0315   5     27.00
WA1159      0315   6     36.00
WA1159      0315   7     35.00
WA1159      0315   8     33.00
WA1159      0315   9     36.00
WA1159      0315  10     38.00
WA1159      0315  11     39.00
WA1159      0315  12     38.00
WA1159      0315  13     38.00
WA1159      0315  14     37.00
WA1159      0315  15     29.00
WA1159      0315  16     25.00
WA1159      0315  17     30.00
WA1159      0315  18     31.00
WA1159      0315  19     35.00
WA1159      0315  20     36.00
WA1159      0315  21     32.00
WA1159      0315  22     31.00
WA1159      0315  23     31.00
WA1159      0315  24     30.00
WA1159      0315  25     29.00
WA1159      0315  26     36.00
WA1159      0315  27     42.00
WA1159      0315  28     33.00
WA1159      0315  29     36.00
WA1159      0315  30     39.00
WA1159      0315  31     27.00
WA1159      0415   1     26.00
WA1159      0415   2     24.00
WA1159      0415   3     29.00
WA1159      0415   4     22.00
WA1159      0415   5     28.00
WA1159      0415   6     29.00
WA1159      0415   7     28.00
WA1159      0415   8     31.00
WA1159      0415   9     36.00
WA1159      0415  10     35.00
WA1159      0415  11     27.00
WA1159      0415  12     24.00
WA1159      0415  13     29.00
WA1159      0415  14     24.00
WA1159      0415  15     23.00
WA1159      0415  16     33.00
WA1159      0415  17     38.00
WA1159      0415  18     33.00
WA1159      0415  19     40.00
WA1159      0415  20     42.00
WA1159      0415  21     46.00
WA1159      0415  22     29.00
WA1159      0415  23     29.00
WA1159      0415  24     29.00
WA1159      0415  25     29.00
WA1159      0415  26     29.00
WA1159      0415  27     37.00
WA1159      0415  28     44.00
WA1159      0415  29     34.00
WA1159      0415  30     33.00
WA1159      0515   1     33.00
WA1159      0515   2     31.00
WA1159      0515   3     35.00
WA1159      0515   4     42.00
WA1159      0515   5     31.00
WA1159      0515   6     29.00
WA1159      0515   7     31.00
WA1159      0515   8     37.00
WA1159      0515   9     42.00
WA1159      0515  10     48.00
WA1159      0515  11     43.00
WA1159      0515  12     40.00
WA1159      0515  13     36.00
WA1159      0515  14     34.00
WA1159      0515  15     41.00
WA1159      0515  16     41.00
WA1159      0515  17     42.00
WA1159      0515  18     44.00
WA1159      0515  19     48.00
WA1159      0515  20     47.00
WA1159      0515  21     53.00
WA1159      0515  22     52.00
WA1159      0515  23     52.00
WA1159      0515  24     42.00
WA1159      0515  25     41.00
WA1159      0515  26     43.00
WA1159      0515  27     44.00
WA1159      0515  28     49.00
WA1159      0515  29     50.00
WA1159      0515  30     48.00
WA1159      0515  31     47.00
WA1159      0615   1     47.00
WA1159      0615   2     43.00
WA1159      0615   3     41.00
WA1159      0615   4     40.00
WA1159      0615   5     45.00
WA1159      0615   6     52.00
WA1159      0615   7     58.00
WA1159      0615   8     58.00
WA1159      0615   9     55.00
WA1159      0615  10     55.00
WA1159      0615  11     46.00
WA1159      0615  12     37.00
WA1159      0615  13     37.00
WA1159      0615  14     46.00
WA1159      0615  15     49.00
WA1159      0615  16     54.00
WA1159      0615  17     51.00
WA1159      0615  18     49.00
WA1159      0615  19     43.00
WA1159      0615  20     39.00
WA1159      0615  21     38.00
WA1159      0615  22     50.00
WA1159      0615  23     49.00
WA1159      0615  24     55.00
WA1159      0615  25     54.00
WA1159      0615  26     58.00
WA1159      0615  27     68.00
WA1159      0615  28     70.00
WA1159      0615  29     56.00
WA1159      0615  30     54.00
WA1159      0715   1     54.00
WA1159      0715   2     57.00
WA1159      0715   3     65.00
WA1159      0715   4     58.00
WA1159      0715   5     53.00
WA1159      0715   6     58.00
WA1159      0715   7     62.00
WA1159      0715   8     60.00
WA1159      0715   9     63.00
WA1159      0715  10     59.00
WA1159      0715  11     57.00
WA1159      0715  12     52.00
WA1159      0715  13     50.00
WA1159      0715  14     50.00
WA1159      0715  15     50.00
WA1159      0715  16     45.00
WA1159      0715  17     44.00
WA1159      0715  18     51.00
WA1159      0715  19     58.00
WA1159      0715  20     54.00
WA1159      0715  21     49.00
WA1159      0715  22     45.00
WA1159      0715  23     51.00
WA1159      0715  24     50.00
WA1159      0715  25     44.00
WA1159      0715  26     41.00
WA1159      0715  27     40.00
WA1159      0715  28     43.00
WA1159      0715  29     53.00
WA1159      0715  30     57.00
WA1159      0715  31     65.00
WA1159      0815   1     60.00
WA1159      0815   2     61.00
WA1159      0815   3     61.00
WA1159      0815   4     51.00
WA1159      0815   5     44.00
WA1159      0815   6     43.00
WA1159      0815   7     50.00
WA1159      0815   8     56.00
WA1159      0815   9     54.00
WA1159      0815  10     56.00
WA1159      0815  11     58.00
WA1159      0815  12     64.00
WA1159      0815  13     67.00
WA1159      0815  14     48.00
WA1159      0815  15     46.00
WA1159      0815  16     46.00
WA1159      0815  17     47.00
WA1159      0815  18     52.00
WA1159      0815  19     55.00
WA1159      0815  20     52.00
WA1159      0815  21     43.00
WA1159      0815  22     42.00
WA1159      0815  23     52.00
WA1159      0815  24     56.00
WA1159      0815  25     57.00
WA1159      0815  26     60.00
WA1159      0815  27     60.00
WA1159      0815  28     56.00
WA1159      0815  29     48.00
WA1159      0815  30     42.00
WA1159      0815  31     43.00
WA1159      0915   1     45.00
WA1159      0915   2     40.00
WA1159      0915   3     37.00
WA1159      0915   4     37.00
WA1159      0915   5     38.00
WA1159      0915   6     37.00
WA1159      0915   7     39.00
WA1159      0915   8     44.00
WA1159      0915   9     47.00
WA1159      0915  10     48.00
WA1159      0915  11     54.00
WA1159      0915  12     56.00
WA1159      0915  13     40.00
WA1159      0915  14     35.00
WA1159      0915  15     32.00
WA1159      0915  16     37.00
WA1159      0915  17     39.00
WA1159      0915  18     40.00
WA1159      0915  19     46.00
WA1159      0915  20     41.00
WA1159      0915  21     36.00
WA1159      0915  22     45.00
WA1159      0915  23     45.00
WA1159      0915  24     47.00
WA1159      0915  25     44.00
WA1159      0915  26     37.00
WA1159      0915  27     35.00
WA1159      0915  28     38.00
WA1159      0915  29     46.00
WA1159      0915  30     50.00
WA1159      1015   1     55.00
WA1159      1015   2     40.00
WA1159      1015   3     38.00
WA1159      1015   4     36.00
WA1159      1015   5     45.00
WA1159      1015   6     47.00
WA1159      1015   7     44.00
WA1159      1015   8     44.00
WA1159      1015   9     47.00
WA1159      1015  10     42.00
WA1159      1015  11     37.00
WA1159      1015  12     42.00
WA1159      1015  13     42.00
WA1159      1015  14     38.00
WA1159      1015  15     41.00
WA1159      1015  16     49.00
WA1159      1015  17     52.00
WA1159      1015  18     44.00
WA1159      1015  19     39.00
WA1159      1015  20     34.00
WA1159      1015  21     40.00
WA1159      1015  22     34.00
WA1159      1015  23     36.00
WA1159      1015  24     35.00
WA1159      1015  25     37.00
WA1159      1015  26     33.00
WA1159      1015  27     29.00
WA1159      1015  28     34.00
WA1159      1015  29     34.00
WA1159      1015  30     37.00
WA1159      1015  31     34.00
WA1159      1115   1     31.00
WA1159      1115   2     28.00
WA1159      1115   3     25.00
WA1159      1115   4     24.00
WA1159      1115   5     26.00
WA1159      1115   6     27.00
WA1159      1115   7     32.00
WA1159      1115   8     32.00
WA1159      1115   9     23.00
WA1159      1115  10     21.00
WA1159      1115  11     24.00
WA1159      1115  12     23.00
WA1159      1115  13     30.00
WA1159      1115  14     36.00
WA1159      1115  15     22.00
WA1159      1115  16     18.00
WA1159      1115  17     24.00
WA1159      1115  18     22.00
WA1159      1115  19     17.00
WA1159      1115  20     16.00
WA1159      1115  21     20.00
WA1159      1115  22     24.00
WA1159      1115  23     24.00
WA1159      1115  24     13.00
WA1159      1115  25     10.00
WA1159      1115  26     14.00
WA1159      1115  27     22.00
WA1159      1115  28     29.00
WA1159      1115  29     32.00
WA1159      1115  30      6.00
WA1159      1215   1      8.00
WA1159      1215   2     20.00
WA1159      1215   3     25.00
WA1159      1215   4     25.00
WA1159      1215   5     24.00
WA1159      1215   6     28.00
WA1159      1215   7     30.00
WA1159      1215   8     31.00
WA1159      1215   9     28.00
WA1159      1215  10     24.00
WA1159      1215  11     25.00
WA1159      1215  12     25.00
WA1159      1215  13     24.00
WA1159      1215  14     17.00
WA1159      1215  15     16.00
WA1159      1215  16     13.00
WA1159      1215  17     12.00
WA1159      1215  18     15.00
WA1159      1215  19     18.00
WA1159      1215  20     20.00
WA1159      1215  21     19.00
WA1159      1215  22     19.00
WA1159      1215  23     17.00
WA1159      1215  24     17.00
WA1159      1215  25     15.00
WA1159      1215  26     15.00
WA1159      1215  27     15.00
WA1159      1215  28     15.00
WA1159      1215  29     14.00
WA1159      1215  30      8.00
WA1159      1215  31      7.00
WA1159      0116   1     14.00
WA1159      0116   2     18.00
WA1159      0116   3     19.00
WA1159      0116   4     21.00
WA1159      0116   5     28.00
WA1159      0116   6     31.00
WA1159      0116   7     29.00
WA1159      0116   8     24.00
WA1159      0116   9     24.00
WA1159      0116  10     19.00
WA1159      0116  11     17.00
WA1159      0116  12     18.00
WA1159      0116  13     25.00
WA1159      0116  14     20.00
WA1159      0116  15     18.00
WA1159      0116  16     19.00
WA1159      0116  17     23.00
WA1159      0116  18     25.00
WA1159      0116  19     24.00
WA1159      0116  20     25.00
WA1159      0116  21     28.00
WA1159      0116  22     29.00
WA1159      0116  23     27.00
WA1159      0116  24     24.00
WA1159      0116  25     22.00
WA1159      0116  26     26.00
WA1159      0116  27     28.00
WA1159      0116  28     24.00
WA1159      0116  29     23.00
WA1159      0116  30     22.00
WA1159      0116  31     21.00
WA1159      0216   1     18.00
WA1159      0216   2     15.00
WA1159      0216   3     17.00
WA1159      0216   4     22.00
WA1159      0216   5     28.00
WA1159      0216   6     21.00
WA1159      0216   7     22.00
WA1159      0216   8     28.00
WA1159      0216   9     32.00
WA1159      0216  10     30.00
WA1159      0216  11     31.00
WA1159      0216  12     29.00
WA1159      0216  13     27.00
WA1159      0216  14     28.00
WA1159      0216  15     32.00
WA1159      0216  16     32.00
WA1159      0216  17     32.00
WA1159      0216  18     29.00
WA1159      0216  19     27.00
WA1159      0216  20     24.00
WA1159      0216  21     23.00
WA1159      0216  22     21.00
WA1159      0216  23     25.00
WA1159      0216  24     27.00
WA1159      0216  25     29.00
WA1159      0216  26     34.00
